Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2000-10-17,0.33432,0.33802,0.30348,0.30995,697524507
2000-10-18,0.29938,0.32444,0.289,0.30995,967095553
2000-10-19,0.29512,0.30497,0.28191,0.29178,1746622161
2000-10-20,0.29359,0.31396,0.29178,0.30033,917246380
2000-10-23,0.31198,0.31672,0.29938,0.31396,639067461
2000-10-24,0.31885,0.3216,0.28958,0.29082,932534105
2000-10-25,0.29359,0.29579,0.28406,0.28493,769685354
2000-10-26,0.28958,0.29082,0.26958,0.28493,836782765
2000-10-27,0.29082,0.29579,0.27547,0.28591,863041401
2000-10-30,0.29449,0.3072,0.289,0.29741,740959950
2000-10-31,0.30442,0.31168,0.29644,0.30133,1026928785
2000-11-01,0.29938,0.3216,0.29938,0.31581,666974917
2000-11-02,0.32537,0.34562,0.32444,0.34356,684742513
2000-11-03,0.35431,0.35431,0.33802,0.34263,597949546
2000-11-06,0.34562,0.3485,0.3216,0.33025,456127135
2000-11-07,0.33123,0.33584,0.32045,0.32813,350041096
2000-11-08,0.32931,0.33025,0.30497,0.30899,489292839
2000-11-09,0.30625,0.31581,0.29359,0.31113,552754909
2000-11-10,0.29824,0.30625,0.29359,0.29359,489481131
2000-11-13,0.289,0.3082,0.28099,0.29849,500568791
2000-11-14,0.3072,0.31581,0.30133,0.31168,474121911
2000-11-15,0.30879,0.31113,0.29644,0.30625,327313966
2000-11-16,0.30033,0.30497,0.29082,0.29272,277484251
2000-11-17,0.29579,0.29644,0.28099,0.28493,517219784
2000-11-20,0.28623,0.30033,0.28099,0.29178,473037868
2000-11-21,0.29579,0.30033,0.289,0.28958,350028122
2000-11-22,0.28958,0.29449,0.28311,0.28493,325197657
2000-11-24,0.2905,0.30033,0.28958,0.29741,186556141
2000-11-27,0.30625,0.3072,0.28493,0.28805,299997192
2000-11-28,0.28805,0.29272,0.2764,0.27782,311974251
2000-11-29,0.27849,0.28191,0.26556,0.27051,570509451
2000-11-30,0.25726,0.2619,0.24835,0.25421,938499948
2000-12-01,0.2619,0.26958,0.2588,0.2628,447116749
2000-12-04,0.26499,0.26499,0.25324,0.25726,430673506
2000-12-05,0.26095,0.26866,0.25228,0.2619,711734705
2000-12-06,0.22521,0.23105,0.21571,0.2206,1593303110
2000-12-07,0.22247,0.22915,0.21571,0.2206,474024535
2000-12-08,0.22829,0.23594,0.22247,0.23202,504983094
2000-12-11,0.23388,0.23694,0.22915,0.23388,385452848
2000-12-12,0.23475,0.24642,0.23105,0.23694,447759456
2000-12-13,0.23971,0.23971,0.22915,0.23105,399799408
2000-12-14,0.2314,0.23475,0.22247,0.22247,305242453
2000-12-15,0.22429,0.22611,0.21571,0.21663,595774856
2000-12-18,0.22429,0.22521,0.21471,0.21932,377682373
2000-12-19,0.22154,0.23475,0.21571,0.21571,433555774
2000-12-20,0.21223,0.22521,0.20989,0.22154,655341954
2000-12-21,0.21932,0.23105,0.21381,0.21663,425252986
2000-12-22,0.21744,0.23105,0.21744,0.23105,368691529
2000-12-26,0.22915,0.23105,0.21932,0.22611,251336045
2000-12-27,0.22092,0.22829,0.2184,0.22829,377286395
2000-12-28,0.22154,0.2301,0.2206,0.22829,353767285
2000-12-29,0.22611,0.23105,0.22336,0.22915,730696694
2001-01-02,0.22915,0.23475,0.22429,0.22915,524328087
2001-01-03,0.22336,0.25726,0.22247,0.25228,947166266
2001-01-04,0.27944,0.28493,0.2588,0.2628,857121025
2001-01-05,0.26095,0.26772,0.24735,0.25228,478010428
2001-01-08,0.26095,0.26157,0.2456,0.25511,433198751
2001-01-09,0.2588,0.27165,0.25511,0.26499,682697619
2001-01-10,0.25726,0.2619,0.24735,0.25511,673252388
2001-01-11,0.25019,0.28493,0.25019,0.2773,931703186
2001-01-12,0.27547,0.2773,0.2628,0.26499,490785910
2001-01-16,0.26866,0.28099,0.2619,0.26367,354857900
2001-01-17,0.27051,0.27051,0.25421,0.2588,974755666
2001-01-18,0.27423,0.289,0.27145,0.28805,1422372300
2001-01-19,0.29938,0.30133,0.28805,0.30033,900322709
2001-01-22,0.29359,0.30221,0.28406,0.29644,602013393
2001-01-23,0.29741,0.32259,0.29359,0.31581,1019567303
2001-01-24,0.31757,0.31885,0.30133,0.31581,831264850
2001-01-25,0.31672,0.31672,0.30442,0.3072,567679176
2001-01-26,0.30033,0.30497,0.29359,0.30133,559694412
2001-01-29,0.30133,0.33517,0.30133,0.33432,991744228
2001-01-30,0.33218,0.3389,0.3216,0.33517,802669285
2001-01-31,0.33123,0.34658,0.33025,0.33301,847046001
2001-02-01,0.31885,0.33123,0.31581,0.32537,428557253
2001-02-02,0.32537,0.33802,0.31581,0.31757,495381978
2001-02-05,0.31581,0.31672,0.30442,0.31113,331669844
2001-02-06,0.31056,0.32961,0.3082,0.32537,536383044
2001-02-07,0.31822,0.3216,0.30497,0.3198,456601035
2001-02-08,0.31672,0.32444,0.31113,0.3198,700315907
2001-02-09,0.31581,0.32045,0.28805,0.29449,684034914
2001-02-12,0.29359,0.3082,0.28958,0.30348,317764820
2001-02-13,0.3072,0.31494,0.29272,0.29449,274816232
2001-02-14,0.29579,0.30221,0.28493,0.30033,358337364
2001-02-15,0.30348,0.31672,0.30348,0.30899,360998976
2001-02-16,0.29272,0.30033,0.289,0.29272,305930538
2001-02-20,0.29579,0.29938,0.28042,0.28191,365030227
2001-02-21,0.28099,0.3072,0.28099,0.29082,452394495
2001-02-22,0.29359,0.29849,0.2773,0.28958,500737554
2001-02-23,0.28681,0.29082,0.28099,0.28958,340654205
2001-02-26,0.29359,0.30348,0.28591,0.30033,239307012
2001-02-27,0.29709,0.29938,0.28805,0.29849,404005945
2001-02-28,0.29849,0.29938,0.2791,0.28099,589153384
2001-03-01,0.27423,0.289,0.26499,0.289,383076960
2001-03-02,0.28191,0.31494,0.28099,0.29644,470876125
2001-03-05,0.29849,0.31581,0.29644,0.31396,375786913
2001-03-06,0.3192,0.33979,0.31885,0.33123,848318381
2001-03-07,0.32813,0.33301,0.3198,0.32716,486339124
2001-03-08,0.31885,0.32537,0.31494,0.32045,237476431
2001-03-09,0.31757,0.31885,0.3082,0.31168,346762846
2001-03-12,0.30348,0.30625,0.2791,0.28681,453277311
2001-03-13,0.29082,0.30133,0.28042,0.30133,513915590
2001-03-14,0.28493,0.31581,0.28406,0.31494,553845543
2001-03-15,0.3216,0.32931,0.30348,0.30348,613594342
2001-03-16,0.29272,0.31266,0.29082,0.30221,545198703
2001-03-19,0.30442,0.31757,0.30033,0.31672,412691720
2001-03-20,0.3192,0.32259,0.30348,0.30348,578688942
2001-03-21,0.3047,0.3216,0.29849,0.30995,430504755
2001-03-22,0.31396,0.33517,0.31113,0.33301,838464049
2001-03-23,0.33979,0.36292,0.3389,0.35431,1095330963
2001-03-26,0.35611,0.36602,0.32537,0.33552,851388901
2001-03-27,0.33802,0.35517,0.3374,0.35249,630407659
2001-03-28,0.34011,0.34658,0.33123,0.34166,677751004
2001-03-29,0.33517,0.3611,0.33123,0.34725,710676526
2001-03-30,0.3476,0.35,0.32873,0.34011,464092401
2001-04-02,0.34011,0.34905,0.32961,0.33251,395190290
2001-04-03,0.32901,0.32961,0.30995,0.31168,427388744
2001-04-04,0.30442,0.31168,0.289,0.30033,794626141
2001-04-05,0.31735,0.34658,0.3082,0.3216,517894899
2001-04-06,0.32045,0.32406,0.30657,0.317,376617776
2001-04-09,0.31885,0.32873,0.30899,0.31643,309027035
2001-04-10,0.32194,0.34968,0.32013,0.33946,530196550
2001-04-11,0.35407,0.35431,0.32783,0.33584,387289992
2001-04-12,0.32991,0.35454,0.32566,0.34532,346529144
2001-04-16,0.34011,0.345,0.32135,0.33025,330637650
2001-04-17,0.32659,0.32687,0.30198,0.31434,794295099
2001-04-18,0.33251,0.37098,0.32476,0.35089,1276116125
2001-04-19,0.3937,0.39687,0.36355,0.39622,2171992040
2001-04-20,0.38389,0.39457,0.379,0.38573,803805290
2001-04-23,0.37495,0.38509,0.36974,0.37344,627746111
2001-04-24,0.37463,0.38139,0.36229,0.37034,437184595
2001-04-25,0.37314,0.38292,0.36322,0.38074,383446949
2001-04-26,0.38785,0.40209,0.38029,0.38049,927022725
2001-04-27,0.38821,0.4049,0.38139,0.40352,525139608
2001-04-30,0.41134,0.4178,0.38326,0.39252,573554066
2001-05-01,0.3916,0.40822,0.38821,0.39931,495278079
2001-05-02,0.40582,0.41134,0.39687,0.40944,427200488
2001-05-03,0.39991,0.40418,0.38106,0.38454,349554290
2001-05-04,0.37344,0.39839,0.36911,0.39687,325801381
2001-05-07,0.39457,0.39687,0.38262,0.38454,320582092
2001-05-08,0.39068,0.39194,0.36876,0.3787,365659888
2001-05-09,0.37178,0.37835,0.36475,0.36938,376617776
2001-05-10,0.37314,0.3774,0.35341,0.35431,334987073
2001-05-11,0.35454,0.36168,0.3506,0.35214,235373161
2001-05-14,0.35279,0.36475,0.3506,0.35863,358454226
2001-05-15,0.36016,0.39282,0.35484,0.35713,274764258
2001-05-16,0.35833,0.3774,0.35214,0.37124,373651167
2001-05-17,0.37344,0.37463,0.35803,0.36292,384998478
2001-05-18,0.35983,0.36419,0.35611,0.36262,184374965
2001-05-21,0.36385,0.36841,0.35517,0.36292,534396583
2001-05-22,0.36974,0.37154,0.36048,0.362,478659542
2001-05-23,0.36602,0.36602,0.35214,0.35803,325788415
2001-05-24,0.35863,0.35893,0.3485,0.35738,315025338
2001-05-25,0.35738,0.35863,0.34658,0.3506,184017950
2001-05-29,0.34386,0.34658,0.32045,0.33053,598144341
2001-05-30,0.3198,0.3198,0.29741,0.3047,900803085
2001-05-31,0.30497,0.31168,0.30005,0.3072,513409169
2001-06-01,0.30995,0.32476,0.30782,0.32194,528690476
2001-06-04,0.32476,0.32509,0.31531,0.31822,326807618
2001-06-05,0.32045,0.32509,0.31364,0.32259,546912459
2001-06-06,0.32226,0.32226,0.31298,0.3195,258710501
2001-06-07,0.3192,0.33432,0.31494,0.33362,376955373
2001-06-08,0.33332,0.33332,0.3192,0.32843,397176736
2001-06-11,0.32444,0.32476,0.3072,0.30879,340810066
2001-06-12,0.30442,0.31885,0.30442,0.31266,352163864
2001-06-13,0.32991,0.3349,0.30899,0.31531,592925060
2001-06-14,0.30879,0.31494,0.30442,0.30625,344691971
2001-06-15,0.30967,0.3198,0.29824,0.31494,527009112
2001-06-18,0.31458,0.32135,0.3082,0.31298,400987350
2001-06-19,0.32135,0.32961,0.30845,0.31113,372209972
2001-06-20,0.3082,0.33674,0.30782,0.33394,500341592
2001-06-21,0.33218,0.35431,0.32509,0.34625,395677245
2001-06-22,0.34625,0.35431,0.33517,0.34296,331565949
2001-06-25,0.34658,0.36974,0.34562,0.36938,509533715
2001-06-26,0.35958,0.36602,0.35454,0.36602,316213260
2001-06-27,0.36697,0.36974,0.34658,0.35958,433698612
2001-06-28,0.35517,0.36841,0.35341,0.36262,403882633
2001-06-29,0.36445,0.38668,0.35738,0.35803,597449729
2001-07-02,0.36419,0.37344,0.35647,0.36808,266675728
2001-07-03,0.36229,0.37244,0.362,0.36729,130462057
2001-07-05,0.36355,0.36602,0.35454,0.35738,176539586
2001-07-06,0.3506,0.35374,0.33457,0.33946,351151164
2001-07-09,0.34011,0.35431,0.33394,0.34968,391197951
2001-07-10,0.35341,0.35549,0.32105,0.32566,458204481
2001-07-11,0.32406,0.3476,0.32349,0.34725,545419387
2001-07-12,0.35893,0.38196,0.35893,0.37527,712688932
2001-07-13,0.37154,0.38536,0.36729,0.38292,527145495
2001-07-16,0.38326,0.38668,0.36841,0.36911,323035962
2001-07-17,0.36938,0.38848,0.35454,0.38668,750976497
2001-07-18,0.33552,0.35089,0.31458,0.32013,1318045502
2001-07-19,0.32716,0.32991,0.30442,0.30749,998248791
2001-07-20,0.30348,0.30899,0.30005,0.30782,515369666
2001-07-23,0.30937,0.31581,0.30068,0.301,279788844
2001-07-24,0.29878,0.30685,0.28868,0.29391,403843662
2001-07-25,0.29449,0.29741,0.27667,0.28436,514551749
2001-07-26,0.28466,0.28958,0.27518,0.28623,427914574
2001-07-27,0.289,0.29644,0.28493,0.29213,387335490
2001-07-30,0.29449,0.29824,0.28526,0.29145,282106271
2001-07-31,0.29677,0.29908,0.28526,0.28932,272446771
2001-08-01,0.29299,0.3047,0.29178,0.29359,352559866
2001-08-02,0.3025,0.30625,0.29677,0.30529,292226709
2001-08-03,0.30657,0.30657,0.29272,0.30033,215677608
2001-08-06,0.29329,0.30283,0.29272,0.29449,115518400
2001-08-07,0.29767,0.30315,0.29242,0.29644,195384718
2001-08-08,0.29677,0.30348,0.28559,0.29113,320140752
2001-08-09,0.29213,0.29481,0.28835,0.29359,232614185
2001-08-10,0.29329,0.29767,0.28623,0.29299,216729215
2001-08-13,0.29419,0.29767,0.289,0.29391,171560511
2001-08-14,0.29579,0.29824,0.2878,0.28868,265403400
2001-08-15,0.289,0.29178,0.28042,0.28406,335337605
2001-08-16,0.28126,0.289,0.27667,0.28715,333961411
2001-08-17,0.2773,0.28406,0.27697,0.27849,241611625
2001-08-20,0.27944,0.28099,0.27423,0.2791,292473450
2001-08-21,0.27944,0.27944,0.27258,0.27607,215268571
2001-08-22,0.2764,0.28099,0.27115,0.2807,201675136
2001-08-23,0.28042,0.28256,0.27083,0.27423,251641162
2001-08-24,0.2773,0.28681,0.27165,0.28623,336557971
2001-08-27,0.28653,0.29741,0.27977,0.29145,203609608
2001-08-28,0.29113,0.29481,0.28343,0.28343,199078536
2001-08-29,0.28406,0.2899,0.27453,0.27453,278178831
2001-08-30,0.27325,0.2801,0.26622,0.27453,427395268
2001-08-31,0.27325,0.28653,0.27165,0.28591,251439872
2001-09-04,0.28493,0.29391,0.2801,0.28099,403655369
2001-09-05,0.28099,0.29178,0.2791,0.28591,417385128
2001-09-06,0.28343,0.29145,0.27165,0.27293,327326928
2001-09-07,0.26958,0.2788,0.26499,0.26622,280334031
2001-09-10,0.2619,0.26958,0.2606,0.26772,358019345
2001-09-17,0.24642,0.26313,0.24246,0.26157,530930085
2001-09-18,0.2603,0.27293,0.24925,0.25085,379181996
2001-09-19,0.25421,0.26343,0.24034,0.26223,432757379
2001-09-20,0.25085,0.26095,0.23879,0.24153,476640649
2001-09-21,0.22803,0.25019,0.22611,0.24246,661353223
2001-09-24,0.24802,0.25945,0.2456,0.25324,341433243
2001-09-25,0.24859,0.2499,0.23629,0.23939,434016699
2001-09-26,0.24376,0.2449,0.22978,0.23358,572418026
2001-09-27,0.23475,0.24278,0.23418,0.23879,373547312
2001-09-28,0.24213,0.24526,0.23724,0.23879,423240616
2001-10-01,0.23879,0.24642,0.23475,0.23939,241358437
2001-10-02,0.23749,0.244,0.22915,0.23202,273440029
2001-10-03,0.2301,0.23664,0.22856,0.23075,791795826
2001-10-04,0.23629,0.25019,0.23105,0.24458,464988212
2001-10-05,0.23724,0.24859,0.23105,0.24859,397248111
2001-10-08,0.24001,0.25199,0.23879,0.24957,241098717
2001-10-09,0.24735,0.24957,0.24093,0.24642,201733565
2001-10-10,0.24802,0.25975,0.2456,0.2591,356759980
2001-10-11,0.2606,0.27325,0.25975,0.27325,387367982
2001-10-12,0.26654,0.27849,0.25975,0.27757,333636796
2001-10-15,0.2764,0.28311,0.2764,0.27697,369502958
2001-10-16,0.27849,0.28042,0.27356,0.27757,235262750
2001-10-17,0.28256,0.28376,0.26123,0.26157,331001160
2001-10-18,0.26622,0.28099,0.26622,0.2773,710105306
2001-10-19,0.2764,0.28343,0.27547,0.28191,193346420
2001-10-22,0.2807,0.29391,0.27849,0.29299,454342005
2001-10-23,0.29449,0.29908,0.27547,0.27944,794041923
2001-10-24,0.27814,0.29391,0.27356,0.29178,434042668
2001-10-25,0.28406,0.29644,0.27977,0.29579,295543946
2001-10-26,0.2905,0.29644,0.28681,0.2878,323379991
2001-10-29,0.28623,0.2878,0.27115,0.27145,277263583
2001-10-30,0.26772,0.2773,0.2628,0.27115,320828837
2001-10-31,0.27325,0.28343,0.26866,0.27051,317336306
2001-11-01,0.27165,0.28932,0.26556,0.28623,362829605
2001-11-02,0.28526,0.2905,0.27977,0.28623,228602400
2001-11-05,0.2902,0.29644,0.28653,0.29391,273336130
2001-11-06,0.29213,0.30221,0.28559,0.30168,366335078
2001-11-07,0.29971,0.30995,0.29767,0.30168,443968347
2001-11-08,0.30221,0.30657,0.28623,0.28835,396618458
2001-11-09,0.28653,0.29644,0.28591,0.28835,155675573
2001-11-12,0.28747,0.29547,0.27667,0.289,233581427
2001-11-13,0.29391,0.29878,0.28835,0.29849,260443755
2001-11-14,0.30168,0.30657,0.29481,0.30198,256360554
2001-11-15,0.29938,0.30657,0.29644,0.29938,246947759
2001-11-16,0.29677,0.29709,0.28343,0.29213,267389862
2001-11-19,0.29272,0.30899,0.29213,0.3082,385543741
2001-11-20,0.30529,0.31113,0.30033,0.301,320621071
2001-11-21,0.30198,0.30497,0.29677,0.30315,233678875
2001-11-23,0.30376,0.3072,0.30168,0.30564,69557716
2001-11-26,0.3072,0.33218,0.30625,0.32931,534039556
2001-11-27,0.32659,0.33155,0.31581,0.32349,311312103
2001-11-28,0.32135,0.32687,0.31458,0.31643,290512953
2001-11-29,0.31735,0.31885,0.31113,0.31458,235048550
2001-11-30,0.31531,0.33025,0.31168,0.32813,352300191
2001-12-03,0.32444,0.32783,0.31735,0.32444,210010423
2001-12-04,0.32444,0.3476,0.3192,0.345,440988711
2001-12-05,0.34441,0.37034,0.34166,0.36602,659107086
2001-12-06,0.36168,0.362,0.34106,0.35089,392898784
2001-12-07,0.34592,0.35,0.3389,0.34725,235918448
2001-12-10,0.34326,0.35407,0.34263,0.34725,197079036
2001-12-11,0.34935,0.35214,0.33332,0.33552,238190485
2001-12-12,0.33707,0.33767,0.32716,0.33091,223103970
2001-12-13,0.33091,0.33218,0.31581,0.32349,229342410
2001-12-14,0.3195,0.32075,0.30937,0.31434,220117847
2001-12-17,0.31434,0.32349,0.31113,0.31757,201370059
2001-12-18,0.32194,0.32843,0.31138,0.32382,272693440
2001-12-19,0.317,0.33394,0.31531,0.33301,336123082
2001-12-20,0.32961,0.33053,0.31757,0.3185,256029464
2001-12-21,0.32382,0.33188,0.32045,0.32349,297147360
2001-12-24,0.32194,0.33025,0.32194,0.32901,58690744
2001-12-26,0.32901,0.34356,0.32566,0.33091,169710381
2001-12-27,0.33251,0.34263,0.33251,0.34011,222000437
2001-12-28,0.33832,0.35431,0.33832,0.34532,346749888
2001-12-31,0.34692,0.34905,0.33614,0.3374,159719862
2002-01-02,0.33979,0.35893,0.33832,0.35893,613802088
2002-01-03,0.35431,0.36602,0.3506,0.36322,709449649
2002-01-04,0.35958,0.36876,0.35407,0.36507,475251528
2002-01-07,0.36537,0.36974,0.3506,0.35279,515369666
2002-01-08,0.3506,0.35517,0.34592,0.34822,521692516
2002-01-09,0.35119,0.35311,0.32783,0.33332,380032433
2002-01-10,0.32687,0.33053,0.31168,0.32716,524821496
2002-01-11,0.32961,0.33647,0.31735,0.32444,404336999
2002-01-14,0.32382,0.32961,0.32194,0.32566,482229999
2002-01-15,0.32843,0.33517,0.32687,0.33432,336545012
2002-01-16,0.32991,0.32991,0.31581,0.32013,657153105
2002-01-17,0.33832,0.35028,0.33707,0.34625,765751483
2002-01-18,0.3389,0.34822,0.33832,0.34166,392756002
2002-01-22,0.34296,0.34469,0.33614,0.33614,379428633
2002-01-23,0.33584,0.35484,0.33251,0.35454,513857129
2002-01-24,0.35311,0.36229,0.35279,0.3577,398773690
2002-01-25,0.35279,0.36078,0.34905,0.35803,215515304
2002-01-28,0.36048,0.36292,0.35,0.35833,216132002
2002-01-29,0.3577,0.36262,0.35214,0.35549,278587831
2002-01-30,0.35549,0.37178,0.35341,0.37098,546659279
2002-01-31,0.37216,0.38106,0.37124,0.38074,543030453
2002-02-05,0.38635,0.40016,0.38635,0.39194,529631765
2002-02-06,0.39432,0.40016,0.37178,0.38029,692720690
2002-02-07,0.37963,0.38948,0.37098,0.37435,403213973
2002-02-08,0.37583,0.37963,0.36016,0.37034,411906224
2002-02-11,0.36841,0.38509,0.36572,0.38482,462067021
2002-02-12,0.37994,0.38573,0.3764,0.38074,259989376
2002-02-13,0.38106,0.38883,0.37963,0.38536,362686763
2002-02-14,0.38601,0.38883,0.37553,0.379,301594158
2002-02-15,0.37805,0.38482,0.36749,0.36808,301613612
2002-02-19,0.36602,0.36779,0.34625,0.3485,452394495
2002-02-20,0.3506,0.35738,0.34441,0.35611,330890870
2002-02-21,0.35311,0.35431,0.33025,0.33123,517881949
2002-02-22,0.33362,0.35341,0.33123,0.35028,471194217
2002-02-25,0.35214,0.38074,0.34441,0.36669,494810742
2002-02-26,0.36841,0.37553,0.35803,0.36475,301548640
2002-02-27,0.36876,0.37344,0.32259,0.33832,1194178808
2002-02-28,0.34106,0.34792,0.32901,0.33432,529690178
2002-03-01,0.33767,0.362,0.33614,0.3611,404557720
2002-03-04,0.35833,0.3787,0.3506,0.37403,403707311
2002-03-05,0.37178,0.3761,0.36048,0.36262,318439855
2002-03-06,0.36168,0.37495,0.35311,0.37098,262222478
2002-03-07,0.37068,0.37805,0.36355,0.37553,299367535
2002-03-08,0.38106,0.38635,0.37435,0.37994,312727308
2002-03-11,0.379,0.38723,0.37124,0.38601,304625715
2002-03-12,0.37775,0.38106,0.37124,0.38074,294505341
2002-03-13,0.37553,0.38292,0.37178,0.37707,232731070
2002-03-14,0.37435,0.379,0.36779,0.3761,251894318
2002-03-15,0.37673,0.38454,0.37344,0.38422,279256467
2002-03-18,0.38422,0.38601,0.37463,0.38106,353046720
2002-03-19,0.38049,0.38973,0.37435,0.38292,280931295
2002-03-20,0.37994,0.38723,0.3774,0.38389,341180091
2002-03-21,0.36749,0.37435,0.35833,0.37376,714487057
2002-03-22,0.37314,0.37835,0.36779,0.37098,234386413
2002-03-25,0.37098,0.37098,0.35803,0.35983,304677657
2002-03-26,0.35738,0.36419,0.35431,0.36138,298893607
2002-03-27,0.35983,0.36537,0.35833,0.36138,148034814
2002-03-28,0.36507,0.36779,0.36138,0.36475,125723203
2002-04-01,0.36016,0.38049,0.35863,0.37673,230738154
2002-04-02,0.36974,0.37435,0.36779,0.37098,236242979
2002-04-03,0.37068,0.37707,0.36355,0.36602,248687455
2002-04-04,0.36475,0.38601,0.36475,0.38359,392392412
2002-04-05,0.38422,0.38821,0.37124,0.38106,322665905
2002-04-08,0.37216,0.38029,0.36639,0.37835,303152153
2002-04-09,0.3787,0.38509,0.37006,0.37124,222026346
2002-04-10,0.37314,0.38422,0.37006,0.37994,260800817
2002-04-11,0.38573,0.38821,0.38139,0.38292,472096507
2002-04-12,0.38536,0.38785,0.3787,0.38601,371229772
2002-04-15,0.38601,0.38723,0.38196,0.38509,347035431
2002-04-16,0.38723,0.40016,0.38691,0.39654,712429289
2002-04-17,0.39931,0.40322,0.39103,0.40209,459340445
2002-04-18,0.39282,0.3931,0.38326,0.3916,465669858
2002-04-19,0.39252,0.39252,0.38389,0.38482,435178701
2002-04-22,0.38262,0.38389,0.37344,0.37805,312324815
2002-04-23,0.37805,0.38169,0.37098,0.37344,270642111
2002-04-24,0.37435,0.3774,0.36475,0.36602,162809772
2002-04-25,0.36292,0.37495,0.36292,0.37154,225122903
2002-04-26,0.37403,0.37553,0.35431,0.35454,353540138
2002-04-29,0.35676,0.37068,0.35549,0.36911,315642044
2002-04-30,0.36808,0.37553,0.36602,0.37376,325697542
2002-05-01,0.37403,0.37403,0.35983,0.36938,248888690
2002-05-02,0.36669,0.37495,0.36355,0.36507,277451803
2002-05-03,0.36322,0.37006,0.36078,0.36229,267526140
2002-05-06,0.35983,0.362,0.34592,0.3488,289415884
2002-05-07,0.35341,0.35341,0.34106,0.34592,281398660
2002-05-08,0.35738,0.37775,0.35484,0.37553,506209999
2002-05-09,0.37344,0.37527,0.36669,0.37276,260378907
2002-05-10,0.37403,0.37403,0.35407,0.35923,272875249
2002-05-13,0.36229,0.37098,0.35341,0.36876,307897510
2002-05-14,0.3764,0.39552,0.37314,0.39432,610335585
2002-05-15,0.39103,0.40016,0.38262,0.38948,389295971
2002-05-16,0.38601,0.39194,0.38139,0.38848,263202678
2002-05-17,0.39252,0.39713,0.379,0.38536,274147624
2002-05-20,0.3787,0.38389,0.37805,0.38106,312889608
2002-05-21,0.38226,0.38509,0.36048,0.36138,325729998
2002-05-22,0.36016,0.37553,0.35923,0.37463,337187711
2002-05-23,0.3764,0.38883,0.37098,0.38785,428213168
2002-05-24,0.38482,0.38482,0.36911,0.37178,192632314
2002-05-28,0.36507,0.37276,0.36078,0.36938,173553447
2002-05-29,0.36841,0.3764,0.3611,0.36938,257107112
2002-05-30,0.36602,0.37553,0.36229,0.37276,227641613
2002-05-31,0.37098,0.37344,0.35863,0.35893,423688544
2002-06-03,0.36048,0.3611,0.34792,0.35311,272544175
2002-06-04,0.35249,0.35484,0.34166,0.35089,403201035
2002-06-05,0.35151,0.35151,0.34441,0.35,321198850
2002-06-06,0.35374,0.35803,0.33946,0.34136,301392867
2002-06-07,0.33517,0.33802,0.32226,0.32961,709878047
2002-06-10,0.33091,0.33647,0.32873,0.33091,321770090
2002-06-11,0.33332,0.33432,0.31458,0.31531,405141982
2002-06-12,0.31458,0.3198,0.3072,0.30937,612899778
2002-06-13,0.30845,0.30899,0.29849,0.301,408141127
2002-06-14,0.29644,0.31364,0.2788,0.30967,492551631
2002-06-17,0.31168,0.31757,0.30592,0.31643,376293217
2002-06-18,0.31458,0.317,0.30782,0.31024,409621200
2002-06-19,0.26772,0.27115,0.26003,0.26367,1981644701
2002-06-20,0.26464,0.27115,0.25975,0.26343,459788429
2002-06-21,0.26123,0.26932,0.25847,0.25975,516057779
2002-06-24,0.25815,0.27325,0.25726,0.26589,500705134
2002-06-25,0.26802,0.27231,0.25975,0.26399,349158239
2002-06-26,0.2588,0.26622,0.24616,0.25511,647948076
2002-06-27,0.25847,0.26589,0.25294,0.2628,291726884
2002-06-28,0.26343,0.27453,0.2619,0.27293,312824676
2002-07-01,0.27293,0.27547,0.2628,0.2628,258145777
2002-07-02,0.26248,0.26434,0.2591,0.26095,353780316
2002-07-03,0.2588,0.27231,0.25815,0.27051,230718640
